ID insecte	ID collection	Habitat	Espece	Groupe d'especes	Ordre	Presence
147866	34484	naturel	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
148073	34486	urbain	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
147981	34495	naturel	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
148442	34584	naturel	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
148510	34600	naturel	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
148697	34638	naturel	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
149259	34752	urbain	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
149281	34755	urbain	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
149425	34782	urbain	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
150852	35051	naturel	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
150995	35102	naturel	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
151011	35106	urbain	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
152221	35442	urbain	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
152245	35448	urbain	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
152400	35484	urbain	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
152642	35533	naturel	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
152728	35542	urbain	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
153175	35609	urbain	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
153314	35635	urbain	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
153661	35711	naturel	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
153800	35728	naturel	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
154398	35765	urbain	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
155040	35919	urbain	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
155200	35952	urbain	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
155358	35993	urbain	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
155382	35996	naturel	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
156384	36178	grande(s) culture(s)	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
156385	36178	grande(s) culture(s)	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
156800	36237	naturel	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
156985	36265	naturel	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
157487	36349	grande(s) culture(s)	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
159809	36770	grande(s) culture(s)	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
161289	36972	urbain	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
161901	37069	naturel	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
165093	37571	grande(s) culture(s)	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
165981	37707	urbain	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
170792	38487	urbain	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
171044	38539	urbain	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
171672	38641	naturel	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
180782	40198	naturel	|Le Drap mortuaire Oxythyrea funesta|	Le drap mortuaire	Coleoptere	1
145592	34036	naturel	|Les Cantharides Cantharis|	Les Cantharides	Coleoptere	1
153781	35724	urbain	|Les Cantharides Cantharis|	Les Cantharides	Coleoptere	1
153978	35748	grande(s) culture(s)	|Les Cantharides Cantharis|	Les Cantharides	Coleoptere	1
156858	36247	grande(s) culture(s)	|Les Cantharides Cantharis|	Les Cantharides	Coleoptere	1
157070	36280	grande(s) culture(s)	|Les Cantharides Cantharis|	Les Cantharides	Coleoptere	1
157098	36282	grande(s) culture(s)	|Les Cantharides Cantharis|	Les Cantharides	Coleoptere	1
166712	37816	naturel	|Les Cantharides Cantharis|	Les Cantharides	Coleoptere	1
173892	38971	naturel	|Les Cantharides Cantharis|	Les Cantharides	Coleoptere	1
174259	39034	naturel	|Les Cantharides Cantharis|	Les Cantharides	Coleoptere	1
144935	33907	urbain	|Les Cetoines metalliques a  marques blanches Cetonia, Protaetia|	Les Cetoines metalliques a marque blanche	Coleoptere	1
146531	34246	urbain	|Les Cetoines metalliques a  marques blanches Cetonia, Protaetia|	Les Cetoines metalliques a marque blanche	Coleoptere	1
147639	34458	naturel	|Les Cetoines metalliques a  marques blanches Cetonia, Protaetia|	Les Cetoines metalliques a marque blanche	Coleoptere	1
147819	34463	urbain	|Les Cetoines metalliques a  marques blanches Cetonia, Protaetia|	Les Cetoines metalliques a marque blanche	Coleoptere	1
147979	34495	naturel	|Les Cetoines metalliques a  marques blanches Cetonia, Protaetia|	Les Cetoines metalliques a marque blanche	Coleoptere	1
147980	34495	naturel	|Les Cetoines metalliques a  marques blanches Cetonia, Protaetia|	Les Cetoines metalliques a marque blanche	Coleoptere	1
149833	34848	urbain	|Les Cetoines metalliques a  marques blanches Cetonia, Protaetia|	Les Cetoines metalliques a marque blanche	Coleoptere	1
149808	34861	urbain	|Les Cetoines metalliques a  marques blanches Cetonia, Protaetia|	Les Cetoines metalliques a marque blanche	Coleoptere	1
152062	35088	urbain	|Les Cetoines metalliques a  marques blanches Cetonia, Protaetia|	Les Cetoines metalliques a marque blanche	Coleoptere	1
150994	35102	naturel	|Les Cetoines metalliques a  marques blanches Cetonia, Protaetia|	Les Cetoines metalliques a marque blanche	Coleoptere	1
152618	35529	naturel	|Les Cetoines metalliques a  marques blanches Cetonia, Protaetia|	Les Cetoines metalliques a marque blanche	Coleoptere	1
152637	35533	naturel	|Les Cetoines metalliques a  marques blanches Cetonia, Protaetia|	Les Cetoines metalliques a marque blanche	Coleoptere	1
152638	35533	naturel	|Les Cetoines metalliques a  marques blanches Cetonia, Protaetia|	Les Cetoines metalliques a marque blanche	Coleoptere	1
153662	35711	naturel	|Les Cetoines metalliques a  marques blanches Cetonia, Protaetia|	Les Cetoines metalliques a marque blanche	Coleoptere	1
153663	35711	naturel	|Les Cetoines metalliques a  marques blanches Cetonia, Protaetia|	Les Cetoines metalliques a marque blanche	Coleoptere	1
156799	36237	naturel	|Les Cetoines metalliques a  marques blanches Cetonia, Protaetia|	Les Cetoines metalliques a marque blanche	Coleoptere	1
157315	36312	naturel	|Les Cetoines metalliques a  marques blanches Cetonia, Protaetia|	Les Cetoines metalliques a marque blanche	Coleoptere	1
159162	36679	grande(s) culture(s)	|Les Cetoines metalliques a  marques blanches Cetonia, Protaetia|	Les Cetoines metalliques a marque blanche	Coleoptere	1
159430	36715	urbain	|Les Cetoines metalliques a  marques blanches Cetonia, Protaetia|	Les Cetoines metalliques a marque blanche	Coleoptere	1
165095	37571	grande(s) culture(s)	|Les Cetoines metalliques a  marques blanches Cetonia, Protaetia|	Les Cetoines metalliques a marque blanche	Coleoptere	1
166510	37793	naturel	|Les Cetoines metalliques a  marques blanches Cetonia, Protaetia|	Les Cetoines metalliques a marque blanche	Coleoptere	1
168840	38125	urbain	|Les Cetoines metalliques a  marques blanches Cetonia, Protaetia|	Les Cetoines metalliques a marque blanche	Coleoptere	1
169993	38333	urbain	|Les Cetoines metalliques a  marques blanches Cetonia, Protaetia|	Les Cetoines metalliques a marque blanche	Coleoptere	1
178360	39692	naturel	|Les Cetoines metalliques a  marques blanches Cetonia, Protaetia|	Les Cetoines metalliques a marque blanche	Coleoptere	1
179444	39930	urbain	|Les Cetoines metalliques a  marques blanches Cetonia, Protaetia|	Les Cetoines metalliques a marque blanche	Coleoptere	1
179892	40019	urbain	|Les Cetoines metalliques a  marques blanches Cetonia, Protaetia|	Les Cetoines metalliques a marque blanche	Coleoptere	1
180602	40168	naturel	|Les Cetoines metalliques a  marques blanches Cetonia, Protaetia|	Les Cetoines metalliques a marque blanche	Coleoptere	1
199448	44223	urbain	|Les Cetoines metalliques a  marques blanches Cetonia, Protaetia|	Les Cetoines metalliques a marque blanche	Coleoptere	1
143917	33677	naturel	|Les Cetoines sombres soyeuses Tropinota|	Les Cetoines sombres soyeuses	Coleoptere	1
144727	33856	naturel	|Les Cetoines sombres soyeuses Tropinota|	Les Cetoines sombres soyeuses	Coleoptere	1
145451	34018	urbain	|Les Cetoines sombres soyeuses Tropinota|	Les Cetoines sombres soyeuses	Coleoptere	1
147186	34372	urbain	|Les Cetoines sombres soyeuses Tropinota|	Les Cetoines sombres soyeuses	Coleoptere	1
147773	34476	naturel	|Les Cetoines sombres soyeuses Tropinota|	Les Cetoines sombres soyeuses	Coleoptere	1
147982	34495	naturel	|Les Cetoines sombres soyeuses Tropinota|	Les Cetoines sombres soyeuses	Coleoptere	1
148368	34556	naturel	|Les Cetoines sombres soyeuses Tropinota|	Les Cetoines sombres soyeuses	Coleoptere	1
148369	34556	naturel	|Les Cetoines sombres soyeuses Tropinota|	Les Cetoines sombres soyeuses	Coleoptere	1
148443	34584	naturel	|Les Cetoines sombres soyeuses Tropinota|	Les Cetoines sombres soyeuses	Coleoptere	1
148444	34584	naturel	|Les Cetoines sombres soyeuses Tropinota|	Les Cetoines sombres soyeuses	Coleoptere	1
148445	34584	naturel	|Les Cetoines sombres soyeuses Tropinota|	Les Cetoines sombres soyeuses	Coleoptere	1
153342	35638	urbain	|Les Cetoines sombres soyeuses Tropinota|	Les Cetoines sombres soyeuses	Coleoptere	1
153807	35728	naturel	|Les Cetoines sombres soyeuses Tropinota|	Les Cetoines sombres soyeuses	Coleoptere	1
153809	35728	naturel	|Les Cetoines sombres soyeuses Tropinota|	Les Cetoines sombres soyeuses	Coleoptere	1
154883	35893	urbain	|Les Cetoines sombres soyeuses Tropinota|	Les Cetoines sombres soyeuses	Coleoptere	1
156801	36237	naturel	|Les Cetoines sombres soyeuses Tropinota|	Les Cetoines sombres soyeuses	Coleoptere	1
156984	36265	naturel	|Les Cetoines sombres soyeuses Tropinota|	Les Cetoines sombres soyeuses	Coleoptere	1
157662	36391	grande(s) culture(s)	|Les Cetoines sombres soyeuses Tropinota|	Les Cetoines sombres soyeuses	Coleoptere	1
158562	36567	grande(s) culture(s)	|Les Cetoines sombres soyeuses Tropinota|	Les Cetoines sombres soyeuses	Coleoptere	1
158577	36569	grande(s) culture(s)	|Les Cetoines sombres soyeuses Tropinota|	Les Cetoines sombres soyeuses	Coleoptere	1
166511	37793	naturel	|Les Cetoines sombres soyeuses Tropinota|	Les Cetoines sombres soyeuses	Coleoptere	1
146853	34311	urbain	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
148263	34542	grande(s) culture(s)	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
148897	34679	naturel	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
149254	34752	urbain	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
151726	35321	grande(s) culture(s)	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
152640	35533	naturel	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
153801	35728	naturel	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
154000	35748	grande(s) culture(s)	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
154499	35824	grande(s) culture(s)	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
158180	35897	grande(s) culture(s)	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
155363	35993	urbain	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
155631	36033	naturel	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
155976	36091	naturel	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
156387	36178	grande(s) culture(s)	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
156528	36206	urbain	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
157285	36308	naturel	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
157286	36308	naturel	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
157287	36308	naturel	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
157679	36393	grande(s) culture(s)	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
157719	36398	naturel	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
158032	36452	naturel	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
158563	36567	grande(s) culture(s)	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
159966	36791	urbain	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
160230	36831	grande(s) culture(s)	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
162699	37204	naturel	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
165090	37571	grande(s) culture(s)	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
165856	37682	naturel	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
166452	37783	urbain	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
166719	37816	naturel	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
166720	37816	naturel	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
166923	37848	naturel	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
166994	37852	naturel	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
169229	38210	naturel	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
169586	38270	naturel	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
169587	38270	naturel	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
169588	38270	naturel	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
169620	38276	urbain	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
172447	38763	naturel	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
172448	38763	naturel	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
174264	39034	naturel	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
174265	39034	naturel	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
180783	40198	naturel	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
181343	40310	grande(s) culture(s)	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
181380	40316	urbain	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
182093	40485	urbain	|Les Mordelles Mordellidae|	Les Mordelles	Coleoptere	1
147134	34359	urbain	|Les Longicornes entierement noirs Grammoptera et autres|	Les Pachytes et certains longicornes	Coleoptere	1
147624	34458	naturel	|Les Longicornes entierement noirs Grammoptera et autres|	Les Pachytes et certains longicornes	Coleoptere	1
155628	36033	naturel	|Les Longicornes entierement noirs Grammoptera et autres|	Les Pachytes et certains longicornes	Coleoptere	1
155974	36091	naturel	|Les Longicornes entierement noirs Grammoptera et autres|	Les Pachytes et certains longicornes	Coleoptere	1
155975	36091	naturel	|Les Longicornes entierement noirs Grammoptera et autres|	Les Pachytes et certains longicornes	Coleoptere	1
156527	36206	urbain	|Les Longicornes entierement noirs Grammoptera et autres|	Les Pachytes et certains longicornes	Coleoptere	1
157154	36295	naturel	|Les Longicornes entierement noirs Grammoptera et autres|	Les Pachytes et certains longicornes	Coleoptere	1
157280	36308	naturel	|Les Longicornes entierement noirs Grammoptera et autres|	Les Pachytes et certains longicornes	Coleoptere	1
157296	36308	naturel	|Les Longicornes entierement noirs Grammoptera et autres|	Les Pachytes et certains longicornes	Coleoptere	1
157321	36312	naturel	|Les Longicornes entierement noirs Grammoptera et autres|	Les Pachytes et certains longicornes	Coleoptere	1
157683	36393	grande(s) culture(s)	|Les Longicornes entierement noirs Grammoptera et autres|	Les Pachytes et certains longicornes	Coleoptere	1
162692	37204	naturel	|Les Longicornes entierement noirs Grammoptera et autres|	Les Pachytes et certains longicornes	Coleoptere	1
166679	37814	naturel	|Les Longicornes entierement noirs Grammoptera et autres|	Les Pachytes et certains longicornes	Coleoptere	1
166716	37816	naturel	|Les Longicornes entierement noirs Grammoptera et autres|	Les Pachytes et certains longicornes	Coleoptere	1
166918	37848	naturel	|Les Longicornes entierement noirs Grammoptera et autres|	Les Pachytes et certains longicornes	Coleoptere	1
180781	40198	naturel	|Les Longicornes entierement noirs Grammoptera et autres|	Les Pachytes et certains longicornes	Coleoptere	1
181310	40306	grande(s) culture(s)	|Les Longicornes entierement noirs Grammoptera et autres|	Les Pachytes et certains longicornes	Coleoptere	1
153798	35728	naturel	|Les Longicornes porte-coeur Stictoleptura cordigera et autres|	Les Pachytes et certains longicornes	Coleoptere	1
155602	36033	naturel	|Les Longicornes porte-coeur Stictoleptura cordigera et autres|	Les Pachytes et certains longicornes	Coleoptere	1
157493	36349	grande(s) culture(s)	|Les Longicornes porte-coeur Stictoleptura cordigera et autres|	Les Pachytes et certains longicornes	Coleoptere	1
161285	36972	urbain	|Les Longicornes porte-coeur Stictoleptura cordigera et autres|	Les Pachytes et certains longicornes	Coleoptere	1
162351	37146	urbain	|Les Longicornes porte-coeur Stictoleptura cordigera et autres|	Les Pachytes et certains longicornes	Coleoptere	1
180776	40198	naturel	|Les Longicornes porte-coeur Stictoleptura cordigera et autres|	Les Pachytes et certains longicornes	Coleoptere	1
149430	34782	urbain	|Les Longicornes rouges au thorax noir Acmaeops et autres|	Les Pachytes et certains longicornes	Coleoptere	1
155618	36033	naturel	|Les Longicornes rouges au thorax noir Acmaeops et autres|	Les Pachytes et certains longicornes	Coleoptere	1
155629	36033	naturel	|Les Longicornes rouges au thorax noir Acmaeops et autres|	Les Pachytes et certains longicornes	Coleoptere	1
156009	36102	naturel	|Les Longicornes rouges au thorax noir Acmaeops et autres|	Les Pachytes et certains longicornes	Coleoptere	1
157306	36310	urbain	|Les Longicornes rouges au thorax noir Acmaeops et autres|	Les Pachytes et certains longicornes	Coleoptere	1
166919	37848	naturel	|Les Longicornes rouges au thorax noir Acmaeops et autres|	Les Pachytes et certains longicornes	Coleoptere	1
168449	38082	naturel	|Les Longicornes rouges au thorax noir Acmaeops et autres|	Les Pachytes et certains longicornes	Coleoptere	1
171307	38578	naturel	|Les Longicornes rouges au thorax noir Acmaeops et autres|	Les Pachytes et certains longicornes	Coleoptere	1
174328	39042	naturel	|Les Longicornes rouges au thorax noir Acmaeops et autres|	Les Pachytes et certains longicornes	Coleoptere	1
181377	40316	urbain	|Les Longicornes rouges au thorax noir Acmaeops et autres|	Les Pachytes et certains longicornes	Coleoptere	1
157290	36308	naturel	|Les Pachytes Pachyta et autres|	Les Pachytes et certains longicornes	Coleoptere	1
157308	36310	urbain	|Les Pachytes Pachyta et autres|	Les Pachytes et certains longicornes	Coleoptere	1
158269	36513	urbain	|Les Pachytes Pachyta et autres|	Les Pachytes et certains longicornes	Coleoptere	1
166725	37816	naturel	|Les Pachytes Pachyta et autres|	Les Pachytes et certains longicornes	Coleoptere	1
166926	37848	naturel	|Les Pachytes Pachyta et autres|	Les Pachytes et certains longicornes	Coleoptere	1
